,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,fitness
120,0.59375,0.453125,-0.640625,0.1875,-0.7890625,0.015625,-0.578125,-0.921875,0.8671875,0.8828125,-0.6640625,-0.6640625,-0.7421875,-0.2734375,-0.1953125,-0.140625,-0.75,-0.8984375,-0.9765625,0
121,0.578125,0.9453125,-0.78125,0.203125,-0.8828125,0.75,-0.609375,-0.921875,0.9609375,0.65625,0.3671875,-0.6640625,-0.6796875,-0.7578125,-0.2421875,-0.2109375,-0.7421875,-0.6796875,-0.8203125,0
122,0.5,0.9140625,0.109375,0.1875,-0.9140625,0.765625,0.78125,-0.921875,0.671875,0.1640625,0.4453125,-0.8984375,-0.4921875,-0.8359375,0.765625,0.984375,-0.984375,-0.6171875,0.2421875,0
123,0.5625,0.8125,-0.640625,0.203125,-0.8828125,-0.4375,0.90625,-0.890625,0.859375,0.421875,0.2890625,-0.5078125,-0.6796875,-0.5078125,-0.21875,0.796875,-0.9921875,-0.6796875,-0.7265625,0
124,-0.484375,0.828125,0.21875,0.3125,-0.7578125,0.78125,-0.203125,-0.890625,0.953125,0.2890625,-0.0234375,-0.8828125,-0.8671875,-0.7578125,-0.140625,-0.078125,-0.7265625,-0.890625,-0.6328125,0
125,-0.40625,0.4453125,-0.890625,0.1875,-0.7890625,0.765625,0.421875,-0.921875,0.9375,0.6796875,-0.1484375,-0.9453125,-0.6796875,-0.5546875,-0.234375,0.796875,-1.0,-0.6796875,-0.8515625,1
126,0.625,0.4375,-0.765625,0.171875,-0.8828125,-0.2421875,0.40625,-0.890625,0.7421875,-0.453125,0.4453125,-0.7109375,-0.7421875,-0.8046875,-0.171875,-0.078125,-0.9765625,-0.6796875,0.3671875,0
127,-0.390625,0.9453125,-0.90625,0.203125,-0.6328125,0.0078125,-0.71875,-0.984375,0.7265625,0.046875,-0.6796875,-0.5859375,-0.7421875,-0.7734375,-0.203125,0.9140625,-1.0,-0.640625,0.0859375,0
128,-0.5,0.2109375,0.203125,-0.3125,-0.7578125,0.015625,0.78125,-0.90625,0.5625,0.8984375,-0.6640625,-0.5078125,-0.6796875,-0.5078125,0.671875,-0.203125,-0.9921875,-0.3984375,-0.6640625,0
129,0.5625,0.4453125,-0.640625,0.203125,-0.7890625,-0.25,-0.078125,-0.953125,0.96875,0.1796875,0.8515625,-0.5078125,-0.6796875,-0.8046875,0.734375,-0.203125,-1.0,-0.8984375,0.0546875,0
130,0.59375,0.828125,-0.765625,0.1875,-0.7890625,-0.5,0.40625,-0.921875,0.6171875,0.1640625,-0.5234375,-0.8984375,-0.6796875,-0.5390625,-0.1640625,-0.171875,-0.7265625,-0.8984375,-0.7265625,1
131,0.53125,0.453125,0.09375,0.1875,-0.7890625,0.09375,-0.21875,-0.953125,0.703125,0.578125,0.8359375,-0.8359375,-0.6796875,-0.5234375,0.3046875,0.796875,-0.9765625,-0.6484375,0.3671875,0
132,-0.40625,0.9375,-0.65625,0.328125,-0.9453125,-0.984375,0.296875,-0.953125,0.703125,0.4296875,0.4921875,-0.6328125,-0.6796875,-0.7578125,-0.1953125,0.796875,-0.734375,-0.671875,-0.6328125,2
133,0.53125,0.828125,0.359375,0.15625,-0.8828125,-0.484375,-0.703125,-0.984375,0.8125,0.5,0.8515625,-0.5078125,-0.6796875,-0.7734375,0.7734375,0.921875,-0.9921875,-0.6796875,-0.9453125,0
134,-0.453125,0.328125,0.359375,0.203125,-0.7578125,0.765625,-0.078125,-0.984375,0.828125,0.921875,0.3359375,-0.8359375,-0.734375,-0.671875,0.828125,-0.140625,-0.9765625,-0.8984375,-0.6953125,1
135,0.5,0.78125,0.21875,0.1875,-0.7890625,0.328125,-0.59375,-0.859375,0.9765625,0.5078125,-0.0546875,-0.7578125,-0.7421875,-0.7734375,0.8046875,-0.078125,-0.9921875,-0.6484375,-0.5390625,0
136,0.578125,0.4609375,0.234375,0.1875,-0.7578125,0.015625,-0.09375,-0.890625,0.609375,0.90625,0.9609375,-0.8203125,-0.7265625,-0.7578125,-0.1953125,-0.078125,-0.75,-0.9296875,0.4296875,0
137,-0.46875,0.828125,-0.890625,0.1875,-0.9140625,0.0625,-0.21875,-0.890625,0.9609375,0.0546875,-0.0234375,-0.8828125,-0.6796875,-0.5546875,-0.203125,0.984375,-0.75,-0.6796875,0.0546875,2
138,-0.453125,0.328125,-0.515625,0.1875,-0.7890625,0.25,-0.09375,-0.921875,0.71875,0.8828125,0.5859375,-0.8984375,-0.6796875,-0.7890625,0.6796875,0.859375,-0.7421875,-0.6484375,0.2734375,1
139,-0.40625,0.328125,-0.78125,0.15625,-0.8828125,0.25,-0.203125,-0.984375,0.6171875,0.2734375,-0.6328125,-0.9609375,-0.6796875,-0.5546875,0.7734375,-0.078125,-0.984375,-0.6796875,-0.6015625,0
140,0.8671875,0.46875,-0.359375,0.1796875,-0.9921875,-0.078125,0.7734375,-0.546875,-0.1328125,-0.9609375,0.9609375,-0.5703125,-0.578125,-0.4765625,0.3984375,0.8046875,-0.9765625,-0.9375,0.8046875,2
141,-0.2578125,-0.34375,-0.625,0.171875,-0.9375,-0.078125,0.8984375,-0.5625,0.8671875,-0.9609375,0.9765625,-0.5078125,-0.53125,-0.8515625,0.3046875,0.921875,-0.4375,-0.96875,0.6796875,0
142,-0.1328125,0.1875,-0.5,0.09375,-1.0,0.671875,0.8046875,-0.5546875,-0.2265625,-0.953125,0.9765625,-0.3828125,-0.625,-0.9296875,0.4453125,0.9453125,-0.4296875,-0.90625,-0.203125,0
143,0.8671875,-0.84375,-0.359375,0.03125,-0.9296875,-0.3203125,0.9296875,-0.796875,0.7421875,0.0546875,0.9296875,-0.5703125,-0.5078125,0.5234375,0.4296875,0.71875,-0.421875,-1.0,-0.2890625,0
144,-0.1328125,-0.5625,-0.5,0.1796875,-0.9296875,0.890625,0.8359375,-0.5390625,-0.1640625,0.0546875,0.9921875,-0.7578125,0.3984375,0.3359375,0.3671875,0.8125,-0.4765625,-0.96875,-0.1640625,1
145,-0.1328125,-0.59375,-0.359375,0.109375,-0.9921875,0.640625,0.7734375,-0.8125,-0.2265625,-0.953125,0.9765625,-0.8515625,-0.5078125,0.1953125,0.3671875,0.6640625,-0.46875,-0.9375,0.8671875,0
146,-0.1484375,-0.875,-0.375,0.2421875,-1.0,-0.078125,0.8046875,-0.7890625,0.7734375,0.0390625,0.9609375,-0.6015625,0.421875,0.7109375,0.3359375,0.8125,-0.4765625,-0.96875,0.8046875,0
147,0.7421875,-0.78125,-0.375,0.0546875,-1.0,-0.078125,0.8984375,-0.8046875,0.7734375,0.0390625,0.9453125,-0.3515625,-0.515625,0.1015625,0.359375,0.6953125,-0.5,-0.9375,-0.1640625,0
148,0.8515625,-0.3125,-0.375,0.15625,-0.9921875,-0.203125,0.9296875,-0.5390625,-0.2265625,-0.9453125,0.9609375,-0.5703125,-0.28125,0.0546875,0.2734375,0.6796875,-0.9921875,-0.9375,0.796875,0
149,0.8671875,-0.53125,-0.5,0.03125,-0.9375,0.8984375,0.9296875,-0.8359375,-0.1953125,0.0546875,0.9609375,-0.7578125,-0.609375,0.1953125,0.3046875,0.71875,-0.4375,-0.96875,0.796875,0
150,-0.1484375,0.71875,-0.375,0.046875,-0.9921875,0.6796875,0.7734375,-0.796875,-0.2265625,0.0546875,0.9765625,-0.7890625,0.4453125,-0.7265625,0.390625,0.9375,-1.0,-0.96875,0.8671875,0
151,-0.1328125,-0.125,-0.375,0.1796875,-0.9375,0.921875,0.8984375,-0.5546875,0.7734375,-0.9140625,0.9765625,-0.7265625,-0.5234375,0.140625,-0.21875,0.8984375,-0.984375,-1.0,-0.203125,1
152,0.8359375,0.84375,-0.5,0.2421875,-1.0,-0.359375,0.8984375,-0.7890625,0.8046875,0.03125,0.9921875,-0.8515625,-0.078125,-0.9765625,0.421875,0.4140625,-0.9375,-0.96875,-0.0703125,0
153,0.8671875,-0.34375,-0.5,0.15625,-0.9375,-0.3515625,0.8046875,-0.546875,-0.1328125,-0.9609375,0.9609375,-0.8515625,0.4375,-0.796875,0.3359375,0.765625,-0.9921875,-0.921875,-0.234375,0
154,-0.1484375,-0.3125,0.125,0.1640625,-0.9921875,0.921875,0.7734375,-0.5625,-0.2578125,-0.96875,0.9765625,-0.5078125,0.375,0.1484375,0.390625,0.5078125,-0.8671875,-0.9375,0.828125,0
155,0.8671875,-0.84375,-0.5,0.1015625,-0.9375,-0.0703125,0.9296875,-0.8046875,0.8671875,-0.4609375,0.9921875,-0.5703125,0.4296875,0.5078125,0.265625,0.5625,-0.4765625,-0.9375,0.828125,0
156,-0.1328125,0.21875,-0.359375,0.21875,-1.0,-0.609375,0.9296875,-0.8046875,-0.1640625,-0.984375,0.9609375,-0.8515625,0.4140625,0.7109375,0.265625,0.9375,-0.984375,-1.0,-0.1953125,0
157,-0.1484375,0.125,-0.484375,0.0546875,-0.9375,-0.109375,0.7734375,-0.2890625,0.8046875,-0.96875,0.9921875,-0.5390625,-0.53125,0.0703125,0.3359375,0.8046875,-0.5,-1.0,-0.1640625,0
158,0.8671875,0.375,-0.359375,0.2265625,-1.0,0.890625,0.8984375,-0.8046875,-0.2265625,0.0546875,0.9765625,-0.8515625,-0.5078125,-0.3359375,0.3984375,0.78125,-0.984375,-0.96875,-0.140625,1
159,-0.140625,0.65625,-0.25,0.2265625,-1.0,0.6484375,0.8984375,-0.796875,-0.2265625,-0.96875,0.9453125,-0.7890625,-0.59375,0.0703125,0.390625,0.59375,-0.984375,-1.0,0.765625,5
160,-0.7265625,-0.34375,-0.8828125,0.734375,-0.9765625,0.9375,0.75,-0.171875,0.8125,-0.984375,-0.3359375,-0.9609375,-0.9609375,-0.640625,0.1328125,0.984375,-0.984375,-0.25,-0.15625,0
161,-0.6015625,-0.59375,-0.71875,0.609375,-0.890625,0.8515625,0.75,-0.109375,0.5078125,-0.390625,0.9140625,-0.5703125,-0.8203125,0.0859375,0.0078125,0.984375,-0.953125,-0.25,-0.1171875,0
162,-0.7265625,-0.3359375,-0.734375,0.59375,-0.890625,-0.09375,0.7578125,-0.421875,-0.21875,-0.5,0.796875,-0.5859375,-0.8359375,-0.8828125,0.125,0.859375,-0.875,-0.78125,-0.203125,5
163,-0.7265625,0.421875,-0.8984375,0.6875,-0.953125,0.875,0.7890625,-0.359375,0.5,-0.359375,0.8984375,-0.5234375,-0.734375,-0.9765625,0.0390625,0.984375,-0.96875,-0.171875,-0.2265625,2
164,-0.6640625,-0.5703125,-0.8671875,0.578125,-0.9765625,0.796875,0.765625,-0.421875,0.8125,-0.46875,-0.0859375,-0.8828125,-0.75,-0.703125,0.4453125,0.984375,-0.84375,0.75,-0.2265625,0
165,-0.6640625,-0.578125,-0.765625,0.734375,-0.9453125,0.9140625,0.7578125,-0.671875,0.828125,-0.34375,-0.2109375,-0.8203125,-0.625,0.0234375,0.375,0.984375,-0.984375,-0.5,-0.203125,2
166,-0.7265625,-0.0703125,-0.8515625,0.6875,-0.890625,0.75,0.7734375,-0.171875,0.84375,-0.46875,0.9765625,-0.8359375,-0.6953125,0.046875,0.40625,0.859375,-0.875,0.25,-0.125,0
167,-0.6640625,-0.078125,-0.7421875,0.59375,-0.9453125,0.3125,0.7578125,-0.671875,0.7578125,-0.96875,-0.0234375,-0.7109375,-0.7265625,-0.9453125,0.1015625,0.8515625,-0.8125,-0.21875,-0.0859375,0
168,-0.6640625,-0.5703125,-0.5546875,0.640625,-0.9453125,0.953125,0.78125,-0.109375,-0.71875,-0.84375,0.8515625,-0.8203125,-0.875,0.0234375,0.3828125,0.984375,-0.796875,-0.21875,-0.171875,0
169,-0.6015625,-0.8359375,-0.8515625,0.578125,-0.9765625,-0.0234375,0.7578125,-0.171875,0.5078125,-0.96875,-0.1484375,-0.5078125,-0.828125,0.078125,0.1953125,0.859375,-0.84375,-0.28125,-0.2421875,0
170,-0.5703125,-0.34375,-0.609375,0.734375,-0.9140625,0.59375,0.765625,-0.171875,0.5703125,-0.359375,-0.0859375,-0.3359375,-0.71875,-0.9140625,0.3515625,0.859375,-0.984375,0.03125,-0.125,0
171,-0.7265625,0.2890625,-0.765625,0.703125,-0.953125,0.8203125,0.7734375,-0.171875,-0.4375,-0.9375,0.9140625,-0.8046875,-0.9765625,-0.953125,0.28125,0.859375,-0.875,0.84375,-0.1015625,0
172,-0.7265625,-0.328125,-0.96875,0.609375,-0.984375,0.3203125,0.765625,-0.421875,0.6015625,-0.5,0.8515625,-0.8984375,-0.9921875,0.265625,0.1015625,0.859375,-0.875,0.078125,-0.2421875,0
173,-0.7890625,-0.59375,-0.5390625,0.59375,-0.8828125,0.8125,0.75,-0.15625,0.75,-0.375,0.9765625,-0.9453125,-0.859375,0.0859375,0.4375,0.984375,-0.96875,-0.4375,-0.1171875,1
174,-0.5390625,-0.3359375,-0.8125,0.6875,-0.8515625,0.25,0.75,-0.40625,0.84375,-0.453125,0.8515625,-0.7890625,-0.9921875,0.109375,0.25,0.859375,-0.859375,0.34375,0.3984375,2
175,-0.6640625,-0.8203125,-0.625,0.59375,-0.984375,0.328125,0.8046875,-0.609375,-0.15625,-0.46875,0.8515625,-0.9609375,-0.828125,0.015625,0.1953125,0.859375,-1.0,0.28125,-0.1171875,1
176,-0.2890625,-0.3203125,-0.65625,0.5625,-0.9765625,0.8515625,0.7890625,-0.171875,0.78125,-0.453125,0.9140625,-0.5078125,-0.6171875,0.0859375,0.0703125,0.859375,-0.796875,0.34375,-0.203125,1
177,-0.5390625,-0.5859375,-0.546875,0.71875,-0.921875,0.9765625,0.796875,-0.171875,0.5078125,-0.328125,0.7890625,-0.9609375,-0.75,-0.6953125,0.1875,0.859375,-1.0,0.3125,-0.25,0
178,-0.7265625,-0.8203125,-0.8984375,0.734375,-0.8828125,0.4375,0.75,-0.421875,0.8203125,-0.953125,-0.2109375,-0.5078125,-0.953125,0.3046875,0.4453125,0.859375,-0.859375,-0.90625,-0.421875,0
179,-0.5390625,-0.84375,-0.5546875,0.609375,-0.9765625,0.7578125,0.765625,-0.421875,0.0078125,0.03125,-0.0234375,-0.5078125,-0.859375,-0.203125,0.15625,0.984375,-1.0,0.3125,-0.3203125,1
180,-0.6484375,0.875,0.3125,0.6015625,-0.921875,0.6875,0.8359375,-0.390625,0.6875,-0.9609375,0.9296875,-0.6328125,-0.7421875,0.140625,-0.75,0.703125,-0.921875,-0.9765625,-0.40625,1
181,-0.578125,0.375,-0.9375,0.59375,-0.9453125,0.625,0.875,-0.40625,-0.203125,0.3515625,0.6796875,-0.5703125,0.25,0.15625,-0.96875,0.734375,-0.609375,-0.984375,-0.265625,0
182,-0.6953125,0.375,-0.8984375,0.7890625,-0.953125,0.015625,0.78125,0.09375,0.234375,-0.7109375,0.9296875,-0.390625,-0.4921875,0.640625,0.0,-0.265625,-0.734375,-0.9765625,-0.03125,0
183,-0.7421875,0.375,0.0625,0.34375,-0.890625,0.015625,0.8046875,-0.34375,-0.3359375,0.1640625,0.9296875,-0.640625,0.2578125,0.640625,0.28125,0.953125,-0.421875,-0.984375,-0.03125,4
184,-0.734375,0.875,0.0625,0.3515625,-0.921875,0.140625,-0.2421875,-0.40625,-0.28125,0.4453125,0.9296875,-0.640625,-1.0,0.15625,0.2890625,0.734375,-0.859375,-0.9921875,-0.015625,0
185,-0.359375,0.875,-0.40625,0.09375,-0.984375,0.0625,0.7734375,-0.40625,0.578125,-0.8359375,0.9296875,-0.59375,0.5078125,0.640625,0.0,-0.296875,-0.859375,-0.9765625,-0.40625,0
186,-0.671875,0.875,-0.4296875,0.0390625,-0.9765625,0.65625,0.765625,-0.328125,0.984375,0.2890625,0.6796875,-0.6484375,0.5703125,0.140625,0.0390625,-0.296875,-0.609375,-0.984375,-0.140625,1
187,-0.671875,0.375,-0.4296875,0.59375,-0.8828125,0.5625,0.15625,-0.390625,0.671875,0.2265625,0.6796875,-0.6328125,0.25,0.640625,-0.71875,0.984375,-0.109375,-0.96875,-0.15625,0
188,-0.7265625,0.875,-0.7734375,0.6015625,-0.9453125,0.0625,0.890625,-0.390625,0.578125,0.1640625,0.6796875,-0.65625,-0.9921875,0.640625,0.25,0.703125,-0.359375,-0.984375,-0.265625,0
189,-0.7265625,0.375,0.71875,0.03125,-0.9140625,-0.5,0.8828125,-0.40625,-0.46875,0.1015625,0.6796875,-0.65625,-0.7421875,0.140625,0.0,0.21875,-0.109375,-0.9765625,-0.390625,0
190,-0.3515625,0.375,-0.7734375,0.1015625,-0.9453125,0.125,0.2734375,-0.390625,0.9375,0.4140625,0.6796875,-0.6484375,-0.1875,0.578125,-0.9921875,0.453125,-0.609375,-0.984375,-0.015625,0
191,-0.578125,0.375,0.21875,0.1015625,-0.9765625,0.125,0.515625,-0.390625,0.75,-0.9609375,0.6796875,-0.6484375,0.3203125,0.640625,-0.96875,0.734375,-0.859375,-0.984375,-0.15625,2
192,-0.7265625,0.375,0.71875,0.6015625,-0.890625,0.1953125,0.296875,-0.390625,-0.390625,-0.5234375,0.6796875,-0.65625,0.8203125,0.640625,-0.71875,0.203125,-0.859375,-0.9765625,-0.015625,0
193,-0.578125,0.375,0.59375,0.5390625,-0.9140625,0.015625,0.296875,-0.390625,0.59375,0.4140625,0.4296875,-0.65625,-0.2421875,0.140625,0.2578125,0.984375,-0.109375,-0.9765625,-0.140625,0
194,-0.6328125,0.375,-0.90625,0.28125,-0.9140625,0.640625,0.375,-0.40625,-0.390625,-0.8359375,0.6796875,-0.6484375,-0.6875,0.640625,-1.0,0.359375,-0.109375,-0.984375,-0.28125,0
195,-0.7265625,0.875,0.09375,0.53125,-0.8828125,0.0,0.4140625,-0.390625,-0.15625,0.0390625,0.4296875,-0.5703125,-0.1796875,0.765625,0.28125,0.734375,-0.109375,-0.984375,-0.140625,0
196,-0.6953125,0.625,-0.9375,0.28125,-0.8828125,0.625,0.40625,-0.40625,0.5,-0.8359375,0.6796875,-0.6328125,0.5703125,0.140625,0.28125,0.953125,-0.359375,-0.9765625,-0.03125,0
197,-0.6015625,0.375,0.59375,0.84375,-0.8828125,0.0,0.421875,-0.40625,0.3125,0.4140625,0.9296875,-0.6484375,0.25,0.640625,0.25,0.484375,-0.109375,-0.984375,-0.140625,0
198,-0.6015625,0.375,-0.78125,0.28125,-0.9453125,0.0,0.90625,-0.3984375,-0.09375,-0.7890625,0.6796875,-0.65625,0.3125,0.15625,-0.4609375,0.234375,-0.609375,-0.9765625,-0.15625,1
199,-0.6015625,0.375,0.1953125,0.0390625,-0.9453125,0.0625,0.7578125,-0.390625,-0.234375,0.2265625,0.9296875,-0.640625,0.7578125,0.640625,0.25,0.203125,-0.859375,-0.984375,-0.40625,0
200,0.1015625,0.8828125,-0.28125,0.484375,-0.9921875,-0.515625,-0.1953125,-0.8359375,0.9921875,0.6328125,0.7265625,-0.9296875,0.3125,-0.890625,0.453125,0.7109375,-0.984375,-0.65625,-0.4765625,0
201,-0.8984375,0.8828125,0.7265625,0.7265625,-0.9921875,0.1875,0.8984375,-0.78125,-0.0234375,0.90625,0.671875,-0.8828125,0.328125,-0.953125,0.828125,0.390625,-0.9375,-0.90625,0.515625,0
202,-0.390625,0.8828125,0.3515625,0.3515625,-0.9921875,0.484375,-0.2265625,-0.84375,-0.1875,0.1640625,0.6796875,-0.9296875,0.8125,-0.390625,0.140625,0.2109375,-0.921875,-0.65625,-0.234375,0
203,0.1171875,0.90625,-0.65625,0.3203125,-0.9609375,-0.5625,0.9296875,-0.5234375,0.984375,0.28125,0.6796875,-0.6640625,0.3125,-0.3984375,0.453125,0.8984375,-0.9375,-0.65625,0.0234375,1
204,0.1171875,0.78125,-0.8984375,0.3515625,-0.9765625,-0.6875,-0.1015625,-0.53125,0.2265625,0.65625,0.9296875,-0.9609375,-0.171875,0.0546875,0.828125,0.4609375,-0.9140625,-0.9375,-0.984375,0
205,0.109375,0.7734375,-0.78125,0.484375,-0.9921875,0.3125,-0.1953125,-0.84375,-0.1484375,0.28125,0.734375,-0.6484375,-0.671875,-0.890625,0.9453125,0.2109375,-0.9296875,-0.90625,0.5234375,0
206,-0.40625,-0.125,0.7265625,0.3359375,-0.9609375,-0.640625,0.8984375,-0.7734375,-0.2578125,0.6328125,0.9140625,-0.6640625,-0.6875,0.0546875,0.828125,0.453125,-0.9609375,-0.9375,0.5078125,1
207,-0.40625,0.9140625,-0.40625,0.3671875,-0.9921875,-0.171875,-0.2265625,-0.8359375,-0.1484375,0.03125,0.6796875,-0.6328125,-0.796875,-0.890625,0.265625,0.96875,-0.9375,-0.6875,-0.234375,1
208,-0.8984375,-0.1171875,-0.140625,0.4375,-0.9921875,0.96875,0.7734375,-0.7734375,0.8671875,0.2578125,0.7265625,-0.7578125,-0.546875,-0.3828125,0.78125,0.7109375,-0.9140625,-0.9375,0.7734375,0
209,0.1015625,-0.125,-0.53125,0.328125,-0.9921875,0.984375,-0.1953125,-0.34375,-0.359375,0.15625,0.8671875,-0.4140625,0.453125,0.6171875,0.890625,0.8984375,-1.0,-0.90625,-0.4609375,0
210,-0.3828125,0.890625,0.34375,0.1875,-0.9609375,-0.140625,-0.2265625,-0.7734375,-0.3125,0.640625,0.6640625,-0.6484375,-0.5625,-0.453125,0.453125,0.4609375,-0.9375,-0.625,-0.8515625,0
211,-0.8984375,-0.1171875,-0.1484375,0.3125,-0.9921875,0.484375,0.7890625,-0.59375,0.828125,0.6328125,0.921875,-0.9140625,0.453125,0.609375,0.59375,0.8984375,-0.984375,-0.90625,0.015625,1
212,-0.390625,-0.21875,-0.53125,0.4921875,-0.9609375,-0.640625,-0.1953125,-0.5859375,-0.0234375,-0.2109375,0.6640625,-0.6484375,0.3125,-0.6953125,0.265625,0.8984375,-0.9140625,-0.9375,-0.96875,2
213,0.5859375,-0.2421875,-0.3984375,0.3359375,-0.9921875,0.3125,0.9296875,-0.34375,-0.3203125,0.5,0.65625,-0.6640625,-0.546875,0.046875,0.640625,0.9609375,-1.0,-0.8125,0.515625,0
214,0.609375,0.9375,-0.796875,0.4921875,-0.9609375,-0.046875,-0.2265625,-0.8359375,0.828125,0.7890625,0.9765625,-0.6640625,-0.6875,0.609375,0.765625,0.140625,-0.9921875,-0.65625,0.5234375,4
215,-0.3984375,0.8828125,-0.0234375,0.34375,-0.9921875,0.4375,0.8046875,-0.7734375,-0.1484375,0.75,0.9296875,-0.9453125,0.328125,0.5546875,0.828125,0.140625,-1.0,-0.9375,0.265625,1
216,0.6171875,-0.2109375,0.84375,0.3359375,-0.9921875,0.484375,-0.2265625,-0.53125,0.828125,0.390625,0.71875,-0.6484375,-0.6796875,0.0546875,0.515625,0.203125,-0.9140625,-0.6875,-0.9765625,0
217,0.6015625,-0.1796875,0.46875,0.3203125,-0.984375,-0.015625,0.8984375,-0.78125,0.828125,0.015625,0.71875,-0.6484375,0.453125,0.6171875,0.765625,0.3984375,-0.9140625,-0.90625,0.0234375,0
218,-0.390625,-0.0546875,0.1015625,0.46875,-0.9921875,-0.53125,-0.0703125,-0.7734375,-0.3828125,0.4453125,0.78125,-0.6796875,-0.6875,-0.3828125,0.78125,0.3984375,-1.0,-0.65625,0.5234375,0
219,0.1015625,0.8828125,0.4765625,0.328125,-0.9609375,0.828125,0.8046875,-0.53125,0.8203125,0.28125,0.671875,-0.6640625,0.453125,0.0546875,0.390625,0.140625,-0.9140625,-0.65625,0.765625,0
220,0.9765625,-0.6796875,0.1875,0.671875,-0.9921875,-0.484375,0.8046875,-0.1796875,0.8359375,0.15625,0.3515625,-0.2109375,0.8828125,0.4921875,0.640625,0.90625,-0.875,-0.828125,-0.109375,1
221,-0.1484375,0.6953125,-0.640625,0.734375,-0.8359375,-0.484375,0.8046875,-0.6171875,0.9765625,0.1875,0.3515625,0.4140625,0.9140625,-0.5703125,0.90625,0.59375,-0.8125,-0.984375,-0.109375,1
222,-0.1484375,0.8828125,-0.6875,0.734375,-0.8359375,-0.125,0.8046875,-0.0546875,0.3515625,-0.96875,0.3515625,0.4140625,0.9296875,-0.7578125,0.3828125,0.984375,-0.875,-0.765625,-0.9765625,0
223,0.9765625,-0.0625,0.59375,0.921875,-0.96875,-0.2421875,0.8046875,-0.0546875,0.4375,-0.9375,0.3515625,0.1640625,0.8984375,0.4140625,0.40625,0.71875,-0.8125,-0.828125,-0.859375,0
224,0.9765625,-0.8046875,0.828125,0.984375,-0.8046875,-0.3671875,0.828125,-0.0625,0.09375,0.21875,0.3515625,0.6015625,0.4296875,-0.515625,0.625,0.59375,-0.8125,-0.84375,-0.3515625,0
225,0.9765625,0.3125,-0.921875,0.984375,-0.8671875,-0.296875,0.828125,-0.0546875,-0.15625,-0.78125,0.8515625,-0.8515625,0.4296875,0.4140625,0.7578125,0.78125,-0.8125,-0.953125,-0.3515625,0
226,0.9765625,-0.5625,-0.890625,0.921875,-0.8046875,-0.296875,0.8046875,-0.0625,0.0625,0.078125,0.7265625,0.1015625,0.8828125,0.4921875,0.40625,0.828125,-0.875,-0.828125,-0.421875,0
227,-0.1484375,0.4375,0.359375,0.921875,-0.9375,-0.296875,0.796875,-0.6796875,0.234375,-0.890625,0.3515625,0.4765625,0.8359375,0.4609375,0.78125,0.984375,-0.8125,-0.84375,-0.609375,0
228,-0.0234375,0.0625,0.3125,0.734375,-0.9375,-0.25,0.796875,-0.6875,-0.28125,-0.65625,0.4765625,-0.8984375,0.8203125,0.2421875,0.0078125,0.71875,-0.875,-0.84375,-0.4765625,1
229,0.9609375,0.9375,-0.390625,0.671875,-0.8671875,-0.421875,0.8046875,-0.6875,-0.296875,0.0625,0.9765625,-0.5859375,0.9140625,0.4765625,0.1328125,0.59375,-0.8125,-0.828125,-0.4765625,0
230,-0.1484375,0.5703125,-0.90625,0.984375,-1.0,-0.3515625,0.796875,-0.4375,0.4375,-0.84375,0.9765625,-0.7109375,0.8984375,0.1640625,0.53125,0.796875,-0.8125,-0.828125,-0.3515625,1
231,-0.1484375,0.5703125,0.328125,0.984375,-0.8671875,-0.234375,0.796875,-0.1796875,-0.2734375,0.0,0.3515625,-0.0859375,-0.0859375,-0.3046875,0.78125,0.53125,-0.8125,-0.828125,-0.234375,0
232,-0.1484375,-0.5546875,0.5625,0.734375,-0.9296875,-0.1171875,0.8046875,-0.6875,-0.546875,0.0,-0.0234375,0.9765625,0.4296875,0.1640625,0.40625,0.8515625,-0.875,-0.90625,-0.484375,0
233,-0.140625,0.953125,0.609375,0.734375,-0.7734375,-0.3125,0.8046875,-0.4375,-0.7734375,0.046875,0.3515625,0.6640625,0.9140625,0.4765625,0.90625,0.5390625,-0.875,-0.890625,-0.609375,0
234,0.8515625,0.3203125,-0.921875,0.671875,-0.8359375,-0.375,0.796875,-0.0546875,0.1875,-1.0,0.9765625,0.9453125,0.4140625,-0.7734375,0.5,0.546875,-0.8125,-0.96875,-0.734375,0
235,0.8515625,0.8203125,-0.890625,0.671875,-0.9921875,-0.4296875,0.796875,-0.0625,-0.3125,-0.796875,0.484375,-0.9609375,0.9296875,-0.7578125,0.65625,0.59375,-0.8125,-0.78125,-0.921875,0
236,0.7265625,-0.3125,-0.390625,0.921875,-1.0,-0.421875,0.796875,-0.1875,0.578125,-0.796875,0.3515625,0.7890625,0.8984375,-0.8359375,0.125,0.59375,-0.8125,-0.890625,-0.1015625,0
237,0.984375,0.8125,0.609375,0.734375,-0.796875,-0.671875,0.796875,-0.6796875,-0.3984375,-0.84375,0.8515625,0.1640625,0.3828125,-0.7578125,0.28125,0.671875,-0.8125,-0.96875,-0.8515625,0
238,0.8515625,0.4453125,-0.921875,0.484375,-0.90625,-0.046875,0.796875,-0.1875,0.828125,0.15625,0.9765625,-0.3359375,0.9140625,0.4140625,0.6328125,0.71875,-0.875,-0.9375,-0.8515625,0
